left,left,left,left,right,right,right,right
1.3792515,4.415512,7.058382,9.667873,1.3500452,4.594326,7.543564,9.6565485
0.74088573,4.453063,7.98434,9.935498,0.7095933,4.6640635,8.330345,10.501146
1.2373924,4.450679,7.494092,9.466112,1.4308095,4.461855,7.694811,9.604692
1.3458729,4.3201447,6.8712234,8.875132,1.5246868,4.3672323,7.2318316,9.046793
1.0848045,4.337132,7.469356,9.897947,1.0040402,4.5600533,7.932782,10.147095
0.7855892,4.49419,7.6794624,9.707212,0.74744225,4.69923,8.072853,10.312796
1.1315942,4.2667985,7.7566504,9.630024,1.3965368,4.250407,7.917881,9.852648
1.4567375,4.454851,7.543564,10.106564,1.449585,4.5877695,7.9214573,10.142922
1.064539,4.234314,7.7700615,9.360313,1.1903048,4.3946505,8.049607,9.956956
1.1771917,4.1866302,7.672906,9.230375,1.3929605,4.313588,7.944107,9.678006
0.78365207,4.4983625,7.6937675,9.687096,0.7456541,4.7034025,8.087456,10.2922325
1.2390316,4.4497848,7.492304,9.467304,1.4293194,4.4617057,7.6949596,9.604692
1.3458729,4.3189526,6.8712234,8.876324,1.5240908,4.3666363,7.2324276,9.046197
1.064539,4.23491,7.7703595,9.360611,1.1897087,4.3934584,8.049607,9.955168
1.2993813,4.2766333,7.7819824,9.583532,1.4716387,4.3720007,8.0138445,9.9051
1.1399388,4.4715405,7.725358,9.560287,1.1789799,4.6655536,8.131713,10.025054
1.2373924,4.450083,7.493496,9.467602,1.4293194,4.4608116,7.6955557,9.604096
1.2362003,4.4572353,7.508397,9.44674,1.4269352,4.465431,7.710457,9.585321
0.7390976,4.451275,7.9858303,9.936094,0.7081032,4.6634674,8.330345,10.501146
1.2642145,4.507303,7.6442957,9.798109,1.4593452,4.5251102,7.86528,9.984076
1.3002753,4.2763352,7.7830257,9.583384,1.4719367,4.3696165,8.014441,9.9051
1.168251,4.1913986,7.663965,9.211302,1.373291,4.323721,7.9250336,9.640455
1.2356043,4.455447,7.508397,9.446144,1.4264882,4.4657288,7.709861,9.585172
0.73999166,4.451871,7.984787,9.935498,0.70899725,4.6628714,8.330643,10.500849
1.0883808,4.375577,7.815957,9.673238,1.3238192,4.438758,8.019805,9.928942
1.2359023,4.455745,7.507503,9.447336,1.4266372,4.466176,7.709563,9.584129
1.0573864,4.5371056,7.6794624,9.659529,1.2281537,4.543364,7.85321,9.774566
1.168251,4.1925907,7.663965,9.21011,1.3738871,4.322529,7.9256296,9.641051
0.7838011,4.498214,7.6940656,9.686947,0.7468462,4.7034025,8.086562,10.2922325
1.2683868,4.502982,7.629842,9.817332,1.4618039,4.5207143,7.850826,10.004938
1.2642145,4.507303,7.6436996,9.796619,1.4604628,4.5248866,7.8655033,9.9850445
1.167059,4.1913986,7.663965,9.211302,1.3744831,4.323721,7.9262257,9.640455
0.93340874,4.2915344,7.5745583,9.101629,0.98228455,4.5263767,7.8999996,9.703636
1.5306473,4.043579,6.2072277,8.313656,1.7607212,3.9869547,6.441474,8.39293
1.3113022,3.464222,5.810261,8.108616,1.4722347,3.3962727,6.020069,8.294582
1.2111664,4.2402744,7.3730946,8.9633465,1.411438,4.363656,7.6818466,9.432435
1.078248,4.5365095,7.687211,9.665192,1.2809038,4.540384,7.8752637,9.786487
1.2511015,4.4459105,7.469058,9.388626,1.4618039,4.451573,7.628426,9.386167
1.3148785,3.9851665,7.1656704,9.309053,1.5342236,4.0197372,7.3313713,9.4640255
1.0830164,4.337728,7.469654,9.898543,1.0048598,4.5607986,7.932335,10.1472435
1.2373924,4.451275,7.493496,9.46641,1.4293194,4.4623017,7.6946616,9.6035
1.2385845,4.450083,7.492304,9.467602,1.4308095,4.4614077,7.6955557,9.603798
0.7855892,4.49419,7.6782703,9.707212,0.7504225,4.69923,8.072257,10.3110075
1.488924,4.1532516,6.2704086,8.358955,1.6885996,4.172921,6.545186,8.470416
1.2372434,4.4514236,7.492155,9.467602,1.4299154,4.4611096,7.6952577,9.604395
1.0842085,4.338026,7.469058,9.897947,1.0037422,4.5612454,7.932484,10.147392
1.5306473,4.043579,6.209612,8.313656,1.7601252,3.9863586,6.443858,8.395314
1.0585785,4.351139,7.4267387,9.828806,0.9560585,4.5871735,7.853508,10.014176
0.7390976,4.453659,7.9870224,9.934902,0.71048737,4.6640635,8.330345,10.499954
1.2549758,4.5110283,7.6363983,9.778887,1.4415383,4.5356154,7.8478456,9.948313
1.5306473,4.042387,6.209612,8.313656,1.7607212,3.9869547,6.440878,8.394122
1.373291,4.28319,6.7329407,8.72016,1.5461445,4.335046,7.1144104,8.912683
1.2367964,4.455149,7.508397,9.447932,1.4255196,4.465282,7.7103825,9.584576
1.0186434,4.2676926,7.852316,9.447932,1.2469292,4.387498,8.108616,9.87947
1.2391806,4.4491887,7.492602,9.467006,1.4296174,4.4614077,7.6958537,9.604692
1.2382865,4.450977,7.493198,9.468198,1.4299154,4.4608116,7.6958537,9.604245
1.168251,4.1913986,7.663965,9.211302,1.3744831,4.323721,7.9250336,9.640455
1.1146069,4.424751,8.022785,9.824932,1.1342764,4.632473,8.383989,10.391474
1.3506413,4.2152405,7.5387955,9.39846,1.5735626,4.1878223,7.647276,9.534359
1.0740757,4.2298436,7.7801943,9.393692,1.2087822,4.3839216,8.068085,10.001659
1.168251,4.1925907,7.663965,9.211302,1.3744831,4.323721,7.9244375,9.640455
1.167059,4.1913986,7.663965,9.211302,1.3744831,4.324317,7.9244375,9.641051
1.167059,4.1925907,7.663965,9.212494,1.3744831,4.324913,7.9250336,9.641647
1.3437867,4.3207407,6.8712234,8.875728,1.5231967,4.3664875,7.2321296,9.046197
1.1411309,4.3572483,7.9612436,9.801239,1.3253093,4.4456124,8.179247,10.10716
1.6784668,3.5011768,5.3989887,7.2216988,1.8715858,3.514886,5.584955,7.3820353
1.2516975,4.4476986,7.468462,9.387732,1.4615059,4.4494867,7.6293945,9.385347
1.0836124,4.338026,7.46876,9.897947,1.0040402,4.5609474,7.932782,10.147095
1.3446808,4.504919,7.582903,10.095835,1.3101101,4.6646595,7.9119205,9.964108
1.142025,4.3585896,7.9607964,9.801388,1.3267994,4.4465065,8.179545,10.10716
1.2385845,4.4488907,7.492304,9.467602,1.4293194,4.4608116,7.6955557,9.6052885
0.7393956,4.452765,7.984042,9.935498,0.7092953,4.6634674,8.331537,10.499954
1.2493134,4.4476986,7.468462,9.386539,1.4615059,4.450679,7.6293945,9.386539
1.2384355,4.451573,7.4924526,9.466558,1.4299154,4.4617057,7.6943636,9.603203
1.732111,4.2128563,6.965399,9.506941,1.7732382,4.296899,7.2944164,9.453297
1.2499094,4.4465065,7.469058,9.387434,1.4592707,4.4497848,7.6286497,9.385645
1.4968216,3.8306415,6.2304735,8.03411,1.7264485,3.7685037,6.4769387,8.184612
1.4689565,4.0861964,6.4206123,8.54969,1.7364323,4.080534,6.7275763,8.909405
1.3530254,4.2165813,6.8828464,8.910746,1.5932322,4.2417645,7.2950125,9.351671
1.2376904,4.451275,7.493198,9.466112,1.4287233,4.4611096,7.6940656,9.604096
1.1312962,4.4232607,7.5250864,9.424686,1.3613701,4.477501,7.77781,9.720325
1.3422966,4.324913,6.8867207,8.854866,1.5208125,4.3720007,7.2464347,9.026825
1.1360645,4.4730306,7.724166,9.572208,1.1189282,4.6759844,8.117705,10.1697445
1.0573864,4.1639805,7.401705,8.960962,1.2040138,4.2951107,7.581711,9.446144
0.9906292,4.531145,7.555485,10.210276,0.93638897,4.6890974,7.882118,10.085702
1.1348724,4.196167,7.160902,8.664131,1.2624264,4.347563,7.3492527,9.157658
0.99003315,4.335046,7.9131126,9.472668,1.0555983,4.5752525,8.312464,10.163188
0.7842481,4.4989586,7.694811,9.687096,0.7453561,4.7034025,8.086861,10.293126
1.2397766,4.451275,7.492304,9.467304,1.430586,4.4621525,7.6951084,9.604022
1.2388825,4.451275,7.492602,9.467006,1.4296174,4.4611096,7.6949596,9.604692
0.78350306,4.4989586,7.6945124,9.687394,0.7459521,4.7025084,8.087456,10.2916355
0.69499016,4.4488907,7.389188,9.246469,0.7516146,4.635006,7.8859925,9.719878
0.7390976,4.451275,7.984638,9.934902,0.7081032,4.6634674,8.329153,10.498762
1.527071,4.0495396,6.223917,8.295774,1.757741,3.990531,6.456971,8.376837
1.3434887,4.506111,7.584095,10.095835,1.3104081,4.6640635,7.9116225,9.962916
1.1752546,4.312992,7.4656305,9.38192,1.4340878,4.2912364,7.672906,9.6434355
1.0037422,4.272461,7.841587,9.441972,1.1658669,4.4071674,8.076429,9.988546
1.2981892,4.5359135,7.722378,10.325909,1.3047457,4.6640635,8.087754,10.343194
1.167059,4.1925907,7.6651573,9.211302,1.373291,4.323721,7.9238415,9.641051
1.1751056,4.31329,7.466078,9.380281,1.4328957,4.28915,7.674098,9.644032
1.1327863,4.422516,7.5261297,9.4252825,1.3610721,4.476905,7.775724,9.720028
1.1971593,4.3195486,7.8889728,9.731352,1.2886524,4.440546,8.139014,10.2210045
1.2385845,4.450083,7.493496,9.46641,1.4302135,4.4602156,7.6943636,9.6035
1.167059,4.1913986,7.663965,9.212494,1.3738871,4.321933,7.9250336,9.639263
1.4363229,4.311502,7.4981155,9.782017,1.3760477,4.5333805,7.963255,10.026172
1.2560189,4.511923,7.635057,9.779483,1.4415383,4.5350194,7.8472495,9.948015
0.7390976,4.452467,7.9858303,9.934902,0.7092953,4.6646595,8.330345,10.499954
1.3443828,4.323721,7.491708,9.334385,1.5085936,4.4107437,7.7718496,9.696484
1.488924,4.1508675,6.2704086,8.358955,1.6906857,4.172027,6.54459,8.469522
1.2397766,4.452467,7.492304,9.46641,1.4293194,4.4614077,7.6946616,9.603798
1.0845065,4.337132,7.468462,9.898245,1.0043383,4.5607986,7.931888,10.147691
1.2385845,4.450679,7.493198,9.467304,1.4294684,4.4614077,7.6952577,9.603798
1.3446808,4.3201447,6.8712234,8.876324,1.5234947,4.365444,7.2324276,9.046197
1.0532141,4.4584274,7.660389,9.291172,1.1238456,4.621148,8.00252,9.655952
0.78335404,4.4983625,7.6940656,9.686947,0.7453561,4.7019124,8.087754,10.291338
1.2651086,4.5065584,7.644743,9.796471,1.4603138,4.5251846,7.866025,9.98497
1.4364719,4.312992,7.4994564,9.782314,1.3768673,4.532933,7.9643726,10.025799
1.0925531,4.426241,8.014441,9.820759,1.0828674,4.6369433,8.36268,10.379255
1.5157461,3.8902462,6.363988,8.491725,1.7336011,3.848672,6.6158175,8.680224
1.3196468,4.233122,7.4625015,9.3925,1.540184,4.211664,7.556677,9.527206
1.1403859,4.357547,7.961541,9.802282,1.3253093,4.4465065,8.179844,10.10865
1.2549758,4.5126677,7.6361,9.779334,1.4400482,4.5350194,7.8475475,9.94891
1.1748075,4.312545,7.466674,9.382516,1.4334917,4.2903423,7.674098,9.644329
1.3720989,4.28319,6.7317486,8.718967,1.5461445,4.335642,7.1144104,8.913279
1.0049343,4.272461,7.840693,9.44227,1.167655,4.4071674,8.077025,9.986758
1.0061264,4.273653,7.840395,9.441376,1.167059,4.4083595,8.077621,9.987354
1.1855364,4.4047832,7.6705217,9.553135,1.3628602,4.4855475,7.9366565,9.898543
1.141429,4.3568015,7.9613924,9.802877,1.3262033,4.4459105,8.180141,10.107756
0.6377697,4.360676,7.8833103,9.587407,0.68187714,4.6014786,8.282065,10.284781
1.2362003,4.4560432,7.507801,9.446144,1.4272332,4.466176,7.710159,9.583831
1.1408329,4.3572483,7.8701973,9.732694,1.3256073,4.4456124,8.102655,10.048747
1.2493134,4.4476986,7.46727,9.386539,1.4609098,4.451275,7.6287985,9.386539
1.2379885,4.451871,7.4929,9.467899,1.4290214,4.4602156,7.6949596,9.604395
1.1327863,4.422516,7.5259805,9.426773,1.3619661,4.477799,7.776916,9.720325
1.167059,4.193783,7.6651573,9.212494,1.3744831,4.323721,7.9250336,9.640455
0.78588724,4.493594,7.6794624,9.706616,0.74744225,4.69923,8.071065,10.311604
1.3709068,3.9756298,6.2167645,8.3088875,1.5550852,3.9726496,6.4843893,8.411407
0.79095364,4.493296,7.6794624,9.695888,0.8094311,4.6885014,8.084774,10.16736
1.2350082,4.454851,7.507801,9.44674,1.4269352,4.464984,7.710159,9.584427
1.3509393,4.218072,6.8849325,8.910894,1.5929341,4.2420626,7.2968006,9.351671
1.4615059,4.1878223,6.4074993,8.51512,1.6671419,4.2063,6.661415,8.603334
1.5422702,3.7810206,6.1652064,7.993579,1.7568469,3.734529,6.431341,8.153618
1.437068,4.310906,7.4979663,9.78291,1.3769418,4.533082,7.963628,10.025427
1.3434887,4.3238697,7.4918566,9.334087,1.5091896,4.4110417,7.7700615,9.696186
1.3434887,4.324019,7.492006,9.334683,1.5085936,4.4101477,7.7700615,9.696484
1.2567639,4.3427944,7.482916,9.422302,1.5297532,4.326105,7.6949596,9.691715
1.2385845,4.451275,7.493198,9.467006,1.4294684,4.4614077,7.6957045,9.604544
1.2390316,4.450679,7.4936447,9.466857,1.4294684,4.4615564,7.6963005,9.604395
1.514554,3.8909912,6.363094,8.490533,1.733005,3.84897,6.6170096,8.679628
0.9584427,4.2271614,7.5125694,9.0909,1.1098385,4.352331,7.6818466,9.567738
0.7390976,4.452169,7.98434,9.935498,0.7098913,4.6634674,8.330941,10.499954
1.2657046,4.5078993,7.64519,9.796619,1.4603138,4.5254827,7.865876,9.98497
1.3458729,4.3201447,6.8706274,8.875132,1.5240908,4.36604,7.2306395,9.045601
1.3446808,4.3213367,6.8712234,8.875132,1.5240908,4.36604,7.2306395,9.046793
1.0189414,4.2676926,7.850826,9.448826,1.2469292,4.388094,8.109212,9.87947
1.2111664,4.2402744,7.3730946,8.9633465,1.411438,4.36306,7.6806545,9.431839
1.2391806,4.4502316,7.492155,9.467006,1.4291704,4.461259,7.6958537,9.603798
0.78320503,4.5001507,7.6937675,9.688139,0.74625015,4.7016144,8.085966,10.29253
1.1739135,4.312694,7.466078,9.380281,1.4340878,4.2915344,7.674098,9.644628
1.5155971,3.8900971,6.3617525,8.491725,1.7333031,3.8471818,6.6155195,8.679331
1.065731,4.234314,7.7700615,9.360313,1.1909008,4.3940544,8.049011,9.95636
1.2695789,3.837347,6.901026,9.015799,1.4710426,3.836155,7.1167946,9.202957
1.3455749,4.3195486,6.8715215,8.875429,1.5243888,4.3670835,7.2318316,9.04575
1.0573864,4.5371056,7.6782703,9.660721,1.2281537,4.544258,7.852614,9.77397
1.2385845,4.451275,7.494688,9.46641,1.4299154,4.4617057,7.6952577,9.604692
1.0764599,4.5359135,7.686615,9.665489,1.2812018,4.540086,7.876456,9.78738
0.73999166,4.452467,7.984638,9.93669,0.7092953,4.6640635,8.330941,10.499954
1.2397766,4.451275,7.492304,9.46641,1.4293194,4.4620037,7.6949596,9.604096
1.2111664,4.2378902,7.3730946,8.964539,1.4102459,4.36306,7.6830387,9.433031
1.1050701,3.874302,6.7722797,8.6689,1.244545,3.7395954,6.7722797,8.689165
1.3875961,4.0125847,6.952286,9.067059,1.6057491,4.0376186,7.1775913,9.263754
1.5714765,3.8343668,6.2997637,8.340776,1.7899275,3.7938356,6.585717,8.554161
1.1065602,4.5892596,7.8222156,10.015368,1.3136864,4.5999885,8.030981,10.187477
1.3452768,4.3204427,6.8706274,8.876324,1.5231967,4.3663383,7.2309375,9.045601
1.3589859,4.4953823,7.650852,10.246038,1.3279915,4.64797,8.058548,10.314584
1.3446808,4.3213367,6.8724155,8.877516,1.5243888,4.3675303,7.2327256,9.046197
0.7402897,4.452467,7.984638,9.936094,0.7098913,4.6652555,8.329749,10.501146
0.78618526,4.4953823,7.6788664,9.706616,0.7480383,4.69923,8.071661,10.310411
1.3446808,4.3213367,6.8712234,8.876324,1.5237927,4.3672323,7.2333217,9.046197
1.2493134,4.4465065,7.468462,9.388924,1.4597178,4.451275,7.6293945,9.385943
1.4655292,4.2165813,6.8953633,8.965283,1.6450882,4.2417645,7.300079,9.377003
1.3458729,4.3201447,6.8724155,8.875132,1.5246868,4.3678284,7.2312355,9.045601
1.2385845,4.451275,7.493496,9.467602,1.4311075,4.4614077,7.6955557,9.604096
0.93102455,4.570484,7.6270103,10.293722,0.91433525,4.7045946,7.9095364,10.117292
1.3434887,4.326105,6.8855286,8.854866,1.5214086,4.3720007,7.2470307,9.026527
1.168251,4.1925907,7.662773,9.212494,1.3744831,4.324317,7.9256296,9.640455
0.718832,4.501939,7.522851,9.6084175,0.72434545,4.7054887,8.02815,10.265112
1.0049343,4.5216084,7.62105,10.360479,0.95427036,4.6747923,8.027554,10.436177
0.9584427,4.2259693,7.5125694,9.089708,1.1110306,4.351139,7.6818466,9.565353
1.2652576,4.506856,7.6436996,9.797364,1.4601648,4.5253334,7.86528,9.98646
1.2505054,4.4465065,7.468462,9.386539,1.4612079,4.452169,7.6299906,9.385943
1.1685491,4.1925907,7.663667,9.211898,1.3744831,4.322529,7.9256296,9.640455
1.3455749,4.3210387,6.8715215,8.874237,1.5233457,4.3658915,7.2312355,9.046495
1.2998283,4.27559,7.7818336,9.582639,1.4719367,4.3699145,8.014143,9.904802
1.3434887,4.3232737,7.492006,9.334535,1.5091896,4.4101477,7.771105,9.696781
1.2981892,4.5335293,7.7211857,10.327101,1.3047457,4.6622753,8.085966,10.344982
1.4877319,3.6978722,6.070137,7.95722,1.7207861,3.7288666,6.3556433,8.227229
1.141727,4.3572483,7.9613924,9.801239,1.3251603,4.4445696,8.179545,10.107458
1.2499094,4.4478474,7.4689093,9.38788,1.4616549,4.4526157,7.6299906,9.386688
1.2353063,4.4560432,7.508397,9.447932,1.4269352,4.464984,7.709861,9.585321
1.2385845,4.450083,7.493496,9.46641,1.4299154,4.4620037,7.6943636,9.604692
1.5306473,4.043579,6.20842,8.313656,1.7619133,3.9857626,6.443858,8.394718
1.436919,4.311651,7.4987116,9.782017,1.3765693,4.5332313,7.9634786,10.025949
1.5306473,4.043579,6.209612,8.314848,1.7607212,3.9869547,6.44207,8.394122
1.0845065,4.338026,7.469058,9.89765,1.0044128,4.561022,7.931739,10.147989
0.7402897,4.451275,7.984638,9.936094,0.7086992,4.6652555,8.330941,10.499954
1.1752546,4.31329,7.466078,9.381474,1.4340878,4.2912364,7.673502,9.643137
1.2382865,4.451871,7.492602,9.466558,1.4294684,4.4615564,7.6943636,9.603798
1.2390316,4.451573,7.493496,9.466707,1.4284253,4.4614077,7.6958537,9.604692
1.3422966,4.506111,7.584095,10.095835,1.309216,4.6622753,7.9125166,9.963512
1.2390316,4.450977,7.4930487,9.467453,1.4293194,4.4617057,7.6964498,9.603798
0.93460083,4.2927265,7.5745583,9.101629,0.98109245,4.527569,7.902384,9.704828
1.270175,4.186332,6.868243,8.868874,1.4981627,4.2058525,7.276684,9.302944
1.1365116,4.3573976,7.9600515,9.81316,1.2651086,4.455745,8.167028,10.251999
1.168251,4.1925907,7.663965,9.211302,1.3744831,4.324913,7.9250336,9.639263
1.2391806,4.451573,7.492304,9.467602,1.4292449,4.461184,7.6954813,9.604171
0.76055527,4.450083,7.994175,9.940863,0.76174736,4.659295,8.352399,10.513663
1.0514259,4.4584274,7.659197,9.291172,1.1235476,4.620254,8.002817,9.655356
1.5318394,4.34041,6.8712234,9.440184,1.4811754,4.530549,7.3599815,9.436011
1.3613701,4.0340424,7.494688,9.660721,1.5902519,4.0769577,7.725358,9.88543
1.1745095,4.3140354,7.4645877,9.382069,1.4334917,4.2906404,7.6738,9.643137
1.1411309,4.3573976,7.9619884,9.802282,1.3262033,4.4447184,8.180141,10.106564
1.5282631,4.0471554,6.225109,8.294582,1.7571449,3.991127,6.457269,8.375347
1.1003017,3.6275387,6.477833,8.587837,1.2409687,3.5512447,6.545782,8.625984
1.3613701,4.0328503,7.494688,9.659529,1.591444,4.0769577,7.724166,9.884834
1.167059,4.1913986,7.6651573,9.211302,1.3720989,4.324913,7.9250336,9.641647
1.2493134,4.4476986,7.469654,9.387732,1.4603138,4.450679,7.6287985,9.385943
0.718981,4.501939,7.5237455,9.607673,0.7247925,4.7039986,8.028746,10.263622
1.0576844,4.349053,7.4264407,9.828508,0.9548664,4.5847893,7.852614,10.017157
1.1751056,4.31329,7.4654818,9.381474,1.4340878,4.2909384,7.673502,9.644628
1.2645125,4.5077505,7.64519,9.796768,1.4591217,4.5251846,7.866621,9.983778
1.5412271,3.8519502,6.2234697,8.335858,1.7565489,3.8167834,6.4972043,8.547902
0.7840991,4.4992566,7.6946616,9.688735,0.74625015,4.7016144,8.087158,10.291934
1.2356043,4.4558945,7.507205,9.447634,1.4278293,4.466474,7.709116,9.584724
1.3439357,4.324168,7.491559,9.334982,1.5091896,4.4101477,7.7703595,9.696781
1.0049343,4.272461,7.841587,9.442568,1.1664629,4.4077635,8.076429,9.98795
1.2505054,4.4476986,7.468462,9.386539,1.4615059,4.451275,7.6299906,9.385943
1.2397766,4.451275,7.494688,9.46641,1.4296174,4.4599175,7.6937675,9.604395
0.7414818,4.4476986,7.969141,9.955168,0.71048737,4.659891,8.314848,10.519028
1.3458729,4.3213367,6.8724155,8.875132,1.5234947,4.3666363,7.2330236,9.045005
1.2654066,4.507452,7.6439977,9.796619,1.4609098,4.5248866,7.865429,9.984673
0.78618526,4.493296,7.6791644,9.70602,0.74982643,4.698634,8.071065,10.311604
1.3208389,4.234314,7.4601173,9.3925,1.540184,4.211664,7.556677,9.527206
1.2642145,4.5078993,7.6442957,9.7978115,1.4591217,4.525036,7.865876,9.984076
1.1634827,4.0352345,7.275343,8.816719,1.3899803,4.080534,7.427931,9.1433525
1.3458729,4.3201447,6.8724155,8.876324,1.5240908,4.365444,7.2324276,9.045005
0.9727478,4.643202,7.8117847,9.753704,1.0746717,4.735291,8.098185,9.944141
0.7402897,4.451275,7.9858303,9.934902,0.7098913,4.6646595,8.331537,10.499954
1.3437867,4.322976,7.491708,9.334683,1.5094876,4.411638,7.7709556,9.696484
1.0591745,4.350543,7.4264407,9.829103,0.9548664,4.5853853,7.85172,10.015667
1.732111,4.2128563,6.965399,9.506941,1.7732382,4.298687,7.2932243,9.454489
0.79095364,4.49419,7.6809525,9.694099,0.808835,4.6879053,8.086264,10.16736
1.3458729,4.3213367,6.8712234,8.876324,1.5240908,4.3663383,7.2306395,9.045898
0.69856644,4.4444203,7.3730946,9.265841,0.7542968,4.6291947,7.8719854,9.739399
0.98109245,4.5359135,7.5781345,10.293722,0.90539455,4.7010183,7.9476833,10.304451
0.73954463,4.451871,7.984191,9.935647,0.7092953,4.6643615,8.330643,10.500252
1.3720989,4.4202805,7.0512295,9.658337,1.3369322,4.605651,7.5256824,9.638071
0.9202957,4.5728683,7.64966,10.373592,0.88334084,4.7147274,7.9727173,10.335445
1.2385845,4.451275,7.492304,9.46641,1.4299154,4.4608116,7.6955557,9.604395
1.2645125,4.507452,7.6438484,9.797663,1.4597178,4.5245886,7.864833,9.985566
1.2397766,4.450083,7.493496,9.46641,1.4308095,4.4599175,7.6958537,9.604395
1.2362003,4.455745,7.508397,9.446442,1.4275312,4.464984,7.710457,9.584724
1.2384355,4.450679,7.492155,9.465814,1.4305115,4.4611096,7.6958537,9.602904
1.2646616,4.508048,7.6432524,9.796023,1.4600158,4.5260787,7.86528,9.984673
0.6175041,4.361868,7.8737736,9.582043,0.63061714,4.606247,8.25882,10.2722645
0.7414818,4.4476986,7.969141,9.955168,0.71048737,4.659891,8.31604,10.519028
1.3577938,4.4953823,7.64966,10.244846,1.3273954,4.6485662,8.059144,10.314584
1.347065,4.3189526,6.8724155,8.876324,1.5246868,4.36604,7.2324276,9.046197
1.4877319,4.1520596,6.2692165,8.357763,1.6897917,4.1753054,6.545782,8.470416
1.0839105,4.337132,7.469654,9.897053,1.0037422,4.5606494,7.933378,10.147691
1.1777878,4.1878223,7.673502,9.230078,1.3935566,4.314184,7.943511,9.678602
0.7402897,4.452467,7.983446,9.934902,0.7081032,4.6640635,8.330345,10.501146
1.1587143,4.0364265,7.274151,8.827448,1.3279915,4.0888786,7.417202,9.286404
1.2388825,4.450381,7.4929,9.467304,1.4290214,4.4623017,7.6952577,9.604395
1.0189414,4.2673945,7.85172,9.448231,1.2457371,4.38869,8.108616,9.878874
1.1754036,4.3134394,7.4651837,9.38192,1.4337897,4.2909384,7.673502,9.644926
1.2645125,4.5071545,7.6448917,9.796768,1.4597178,4.5251846,7.867515,9.986162
1.2391806,4.450381,7.4929,9.466112,1.4290214,4.4605136,7.6955557,9.60499
0.7402897,4.452467,7.984638,9.936094,0.7092953,4.6646595,8.330345,10.499954
1.3208389,4.233122,7.4601173,9.391308,1.5377998,4.20928,7.557869,9.527206
0.74088573,4.453361,7.9852343,9.935797,0.71018934,4.6643615,8.330048,10.499954
1.0049343,4.273355,7.841885,9.441376,1.167655,4.4083595,8.077621,9.988546
1.2385845,4.451275,7.492304,9.467602,1.4290214,4.4599175,7.6943636,9.603798
1.167059,4.1925907,7.662773,9.211302,1.3744831,4.322529,7.9238415,9.641647
1.2111664,4.082918,7.6055527,9.167194,1.4448166,4.1353703,7.8225136,9.564757
1.1327863,4.4232607,7.5253844,9.426176,1.3625622,4.478097,7.77781,9.7209215
1.3455749,4.3201447,6.8715215,8.875429,1.5239418,4.3664875,7.2312355,9.045154
0.7864833,4.492998,7.6794624,9.707212,0.7492304,4.69923,8.072257,10.312796
1.1122227,4.424751,8.023083,9.82523,1.1342764,4.633665,8.383989,10.391474
0.93102455,4.569292,7.6270103,10.293722,0.9137392,4.7057867,7.9089403,10.117292
1.2995303,4.276186,7.7822804,9.5827875,1.4722347,4.3699145,8.014143,9.904802
1.2505054,4.4474006,7.469356,9.3871355,1.4600903,4.4513493,7.6292458,9.386316
1.2391806,4.451871,7.4929,9.465814,1.4302135,4.4620037,7.6955557,9.6035
1.3458729,4.3213367,6.8724155,8.8739395,1.5228987,4.3666363,7.2312355,9.046197
0.616312,4.360676,7.8761578,9.582043,0.62942505,4.605651,8.260012,10.2722645
1.2646616,4.508048,7.644147,9.796768,1.4591217,4.5251846,7.866025,9.985268
1.0192394,4.2676926,7.85172,9.44972,1.2469292,4.388094,8.108616,9.880066
1.1768937,4.1872263,7.672906,9.229779,1.3929605,4.314184,7.944107,9.676814
1.0049343,4.5216084,7.622242,10.359287,0.95427036,4.6747923,8.02815,10.436177
1.2111664,4.2390823,7.3730946,8.964539,1.4102459,4.36306,7.6806545,9.431839
0.7402897,4.453659,7.9858303,9.934902,0.7081032,4.6658516,8.330345,10.501146
1.0561943,4.5371056,7.6782703,9.660721,1.2278557,4.543662,7.852316,9.773374
1.141876,4.3573976,7.9606476,9.802282,1.3265014,4.4453144,8.178652,10.107756
1.2505054,4.4476986,7.468462,9.386539,1.4609098,4.452467,7.6305866,9.386539
0.7838011,4.4977665,7.6937675,9.687841,0.7456541,4.7028065,8.086562,10.291934
0.6955862,4.4479966,7.3882937,9.24617,0.7517636,4.633963,7.8865886,9.720623
1.2651086,4.5078993,7.644147,9.795875,1.4603138,4.5242906,7.867217,9.985268
1.4877319,4.1520596,6.2692165,8.358955,1.6880035,4.173517,6.545782,8.46982
1.3434887,4.324913,7.4929,9.334683,1.5091896,4.4113398,7.7712536,9.697676
1.2397766,4.452467,7.493496,9.46641,1.4287233,4.4596195,7.6949596,9.6052885
1.3422966,4.326105,6.8867207,8.856058,1.5220046,4.3722987,7.247627,9.02623
1.3446808,4.3201447,6.8712234,8.875132,1.5243888,4.365742,7.2333217,9.046197
1.2183189,4.450083,7.483959,9.462833,1.3768673,4.463792,7.672906,9.590983
1.1125207,4.4241548,8.023381,9.82523,1.1342764,4.632473,8.383989,10.39207
1.2376904,4.451573,7.493198,9.467006,1.4302135,4.460663,7.695407,9.603798
1.2123585,4.2390823,7.3730946,8.964539,1.4102459,4.36306,7.6818466,9.431839
1.6218424,4.068613,6.4404306,8.622855,1.8367171,4.0605664,6.7433715,8.955896
1.3625622,4.0340424,7.49588,9.661913,1.5920401,4.07815,7.724762,9.886026
