x,vel,angle,angle_vel
-0.75273323,-0.32848173,-0.018647555,-0.10789965
0.086038105,-0.18554725,-0.06259275,0.118874304
-1.5328742,-0.38028988,-0.012261825,-0.16033296
-0.7215265,-0.18966551,-0.0083572045,-0.10684239
-0.23926918,-0.35856882,0.0063659735,-0.076211065
-0.8275406,-0.36637947,-0.01573178,0.0961036
-0.1791282,-0.33081925,-0.003519382,-0.07873815
-0.79444456,-0.19132565,0.018355154,-0.31724218
-0.84977293,-0.3320371,-0.014065548,-0.051877547
-0.5817926,-0.3349028,0.0078073284,0.03376389
-0.5584253,-0.19409412,-0.02037755,-0.2561378
-0.03730257,-0.34027618,-0.07633523,0.1527569
-0.12902997,-0.56971884,-0.024252666,0.2538148
-1.0223676,-0.18618453,-0.011783996,-0.18363936
0.058152407,0.19110404,-0.025397297,-0.16693875
-0.66154474,-0.17511162,-0.009878269,-0.11157447
-1.4635211,-0.70688844,-0.010209708,0.21637177
0.043131303,-0.19949837,-0.06649887,0.1103141
-0.4100173,-0.3894349,0.017695175,0.041418638
-0.8932374,-0.18817933,0.0015570521,-0.13962527
-0.7844117,-0.36762068,-0.010292425,0.12347885
-1.5672834,-0.5109553,-0.007775792,-0.09422346
-0.81889194,-0.13659291,0.016491478,-0.35173416
-0.53801906,-0.33349222,-0.027260473,-0.019779958
-0.5724574,-0.3320571,-0.018145561,-0.05143929
0.06953557,-0.0020284418,-0.032093085,0.08194842
-0.9084311,-0.38333213,-0.0009549623,0.1537375
-0.1114715,-0.3597521,-0.015067117,-0.050111786
-0.27822962,-0.58155304,-0.0037461685,0.2678371
-0.7095191,-0.3301168,0.0030504675,-0.094233975
-0.81320584,-0.18839629,-0.00085870863,-0.13483837
-1.1927233,-0.3194258,0.006487799,-0.3076695
-0.5245254,0.018372124,-0.0051900274,-0.36811417
0.07336577,-0.0011351929,-0.03486781,0.06223833
-1.2991685,-0.38300973,4.4999095e-05,-0.10032471
-0.9802929,-0.7106358,-0.026368544,0.299151
-0.2646908,-0.55398184,0.007757659,0.22289664
-0.15034302,-0.32819048,-0.04293315,-0.114412956
-0.52056575,-0.18424395,0.023021383,-0.22651218
-0.76746416,-0.52573985,0.007889994,0.20950627
0.0059138,-0.14549355,-0.050463952,-0.15551017
0.011748675,-0.19179815,-0.060718484,-0.05991141
-0.24203455,-0.5674783,-0.0053881747,0.20430216
-0.95279986,-0.38499272,0.0011089563,-0.056580555
-1.1271346,-0.70888805,0.0037433908,0.26046562
-0.8216238,-0.33194545,0.009456795,-0.05389692
-1.1515887,-0.7090689,0.008332019,0.26445985
-0.85632914,-0.17006491,-0.018811194,-0.22293189
-0.0073063755,0.00032583758,0.043518975,0.030000271
-1.0676489,-0.18430516,-0.020354299,-0.22512648
-0.75930285,-0.5233316,-0.020805549,0.17884222
-0.89492786,-0.51910686,-0.024131127,0.08562634
-0.42833903,-0.36624214,0.02291068,0.093084745
-0.39845714,-0.3251877,0.028321398,-0.18063144
-0.27050006,-0.38647813,-0.0032699215,-0.023812342
-1.4333893,-0.5768068,-0.005068466,0.16313314
0.053285778,-0.3726753,-0.055473924,0.23537195
-0.045309026,-0.55746806,-0.035611734,0.30002576
-1.0029114,-0.38535,0.00039435117,-0.04869905
-1.0227757,-0.33060682,-0.004971805,-0.08342462
0.06573911,-0.0028583915,-0.03006324,0.100261
-0.51125044,-0.33521846,-0.027649395,0.018314326
-1.3083141,-0.7081152,-0.010925079,0.24343872
-0.06439598,-0.33599994,-0.06696044,0.058093075
-0.50931376,-0.1835535,0.026672823,-0.24177377
-0.55446684,-0.18578146,0.015271442,-0.1925502
-0.46059966,-0.1422513,-0.003555072,-0.22684056
-0.9286107,-0.51769894,-0.029891549,0.054566663
-1.5263833,-0.5113145,-0.0007622204,-0.08629786
-0.6924117,-0.33011627,0.0009605683,-0.094245434
-0.48934755,-0.14146757,-0.013867619,-0.24414572
0.057035115,-0.15896362,-0.047072235,0.14199032
-0.93555456,-0.33090103,0.0017865815,-0.07693421
-1.0336349,-0.58002174,-0.016330052,0.23409225
-0.15929155,-0.37369767,-0.015301666,-0.058802772
-0.18123345,-0.5839804,-0.032416396,0.32158527
0.08909219,0.003533224,-0.05492645,-0.040845297
-1.1107348,-0.5789621,-0.004365407,0.2106801
-0.59225905,-0.38206664,0.0075429208,0.12582356
-0.4899166,-0.52438504,0.026821237,0.20209946
-1.4449254,-0.38161263,-0.0018058034,-0.13114443
-1.0106184,-0.19023369,-0.00057962985,-0.34125754
-0.40496087,-0.52070326,0.024708768,0.12084962
-0.26082972,-0.567383,-0.0031036432,0.20219623
-1.2491432,-0.57846206,-0.007858053,0.19965523
-1.5531585,-0.7062443,-0.011819078,0.20216426
-0.57886994,-0.17543916,-0.0016825853,-0.10434469
0.046002187,0.029915286,-0.02620587,-0.013148194
-0.56190735,-0.5275014,-0.02311444,0.24844389
-0.8669527,-0.33162013,-0.010376407,-0.061073773
-0.63784486,-0.38297305,0.005691053,0.1458177
-0.976849,-0.18744263,-0.008450578,-0.15587994
-0.38565442,-0.36259887,0.038160075,0.012701996
0.056853343,-0.1783784,-0.054682538,-0.039569125
-1.4225502,-0.31719756,-0.004755644,-0.3568095
-0.6797958,-0.18856432,0.009470767,-0.13113932
-0.46795988,-0.57105696,0.030484611,0.283352
-0.040415198,-0.21318465,-0.057136677,0.1653171
-0.5739544,-0.38819906,-0.030310722,0.0141572235
-0.053754058,-0.53209585,-0.074426115,0.3732838
-0.61162245,-0.1753458,0.003191872,-0.1064053
-0.5771576,-0.18649517,0.012091099,-0.17679419
-0.63600004,-0.1395189,-0.013128543,-0.2647119
0.002335284,-0.17116803,-0.048078608,-0.19878234
-0.80600005,-0.3670735,-0.012485009,0.111410804
-0.47019112,-0.14208524,-0.006797506,-0.23050609
-0.71795493,0.0056148437,0.009837823,-0.40305534
-0.62268466,-0.18751657,0.008943217,-0.1542536
-0.7674173,-0.18881589,-0.003479706,-0.12558235
-0.0072998586,0.19479756,0.04411898,-0.24864058
0.022537237,-0.342847,-0.054821797,0.18689159
-0.77632785,-0.5227891,-0.01963532,0.16686718
-0.782645,-0.3837642,-0.005242663,0.16327271
-1.1760514,-0.31914288,0.013109546,-0.3139378
0.02337794,-0.19366862,-0.06540229,-0.01858071
-0.034376796,-0.14628859,-0.074021526,-0.11568521
-0.42223066,-0.14200783,0.009346791,-0.2322271
-1.0056415,-0.3308479,-0.007652662,-0.078107916
0.04229614,-0.37116525,-0.05225209,0.2019633
-0.75932395,-0.17303535,-0.0058072535,-0.157374
-0.08270414,-0.20324504,-0.052836563,-0.054309394
-0.97210234,-0.38500828,0.004706386,-0.05623802
-1.215795,-0.51464546,-0.0060350415,-0.012818234
-0.08204656,-0.55577785,-0.024541665,0.26261178
-1.0834473,-0.33035168,-0.0072811563,-0.08905431
-0.5129848,-0.3790461,0.021837348,0.059201714
-1.5213618,-0.5756235,-0.015002727,0.13704509
-0.64750797,-0.17554401,-0.0015673994,-0.10203189
-0.36733252,-0.38737553,0.021779744,-0.0040169093
-0.52411187,-0.5261025,0.032366887,0.24003184
-0.72518164,-0.5245638,-0.024717933,0.20605263
0.08961033,-0.18728592,-0.062649816,0.15731195
-0.884117,-0.331306,-0.007031535,-0.068001285
-0.59337586,-0.38733667,-0.024085082,-0.0048750695
-0.8884423,-0.32427835,-0.020118268,-0.20064293
-0.12276808,-0.5252952,-0.049525008,0.22241156
-0.68334067,-0.17451937,-0.007490894,-0.12463744
-0.0034039076,-0.00092578674,0.03914617,0.05762553
-1.1242664,-0.5250264,-0.004941667,0.1937674
-0.13437116,-0.3919365,-0.05079922,0.09672634
-0.076038495,-0.33353987,-0.025891896,-0.018728027
-1.1536019,-0.56738925,-0.04778809,0.20258835
-0.6978227,-0.5803875,-0.0020485413,0.2421212
-1.0122584,-0.5258593,-0.00921482,0.21215078
-1.033714,-0.18579589,-0.013350723,-0.19221614
-1.3224764,-0.5128389,-0.006056304,-0.052670132
-0.053161673,-0.5737211,-0.048582707,0.3424802
-1.2838818,-0.7084714,-0.015029939,0.25131425
-0.48030835,-0.39103144,-0.0021671809,0.0766326
-1.0722077,-0.57931936,-0.009845215,0.21857336
-0.43015775,-0.5695783,0.021242017,0.25066733
-0.5912885,-0.3351357,0.0033536952,0.038900807
-0.46044976,-0.37550634,0.030862741,-0.018906496
-0.9540201,-0.18799993,-0.008320109,-0.14358564
-0.45722464,-0.1727153,0.021970578,-0.16447844
-0.110682584,-0.3946946,-0.04987608,0.15764892
-0.51505274,0.019139212,0.022088045,-0.38516638
-0.034069948,-0.5752374,-0.05742514,0.37617195
-0.10561521,-0.5267436,-0.053522237,0.25446722
-0.328556,-0.37240863,0.0076424293,-0.08723512
-0.049571212,-0.21002539,-0.057711568,0.09550193
-0.80553436,-0.38357586,-0.0040410417,0.15911666
-1.3712984,-0.51256734,0.0012181883,-0.05865984
-0.665047,-0.37009063,-0.012109758,0.17797562
0.05884744,0.034163583,-0.045624953,-0.106965646
-0.2757704,-0.3589716,0.012215592,-0.06732916
-0.52074903,-0.33443353,-0.03294236,0.0009921697
-1.0789176,-0.18366101,-0.023635486,-0.23935354
-0.7951141,-0.33105388,0.014782418,-0.073570766
-1.0825908,-0.3784375,-0.028422557,0.045781374
-0.79409164,-0.38366118,-0.0045983996,0.16099897
-0.83607954,-0.18828282,-2.0551618e-06,-0.13734178
-0.20904897,-0.7148137,-0.031540878,0.39143336
-0.2006813,-0.58315206,-0.025607524,0.30323082
-0.71784264,-0.18964525,0.0017767162,-0.107287094
0.051721916,0.22624388,-0.03334376,-0.33259633
-0.9857903,-0.5259965,-0.002972616,0.21516624
-0.7952112,-0.3673619,-0.011271515,0.117771454
-0.7411241,-0.36847693,-0.00835576,0.1423666
-0.42507082,-0.3372621,0.0047022486,0.0633894
-0.9421726,-0.52604854,0.0002478973,0.21631186
-0.557015,-0.17574821,-0.0053718346,-0.09752781
-1.4065794,-0.38185057,-0.0032902574,-0.12589566
0.08916286,0.19939804,-0.05574336,-0.3503397
-0.9557451,-0.71148264,-0.033026803,0.3179129
-0.7484937,-0.17323631,-0.005508428,-0.15294066
-0.50378233,-0.39087096,-0.00782415,0.07309415
-0.69094723,-0.5261037,-0.031129885,0.24008463
-1.242766,-0.3191711,-0.01277353,-0.3132886
0.082535416,-0.18379812,-0.064072885,0.080215394
0.049073983,0.03945241,-0.0474715,-0.22376053
-1.0900543,-0.5253685,-0.009062243,0.20132254
0.032396086,-0.34441847,-0.057483,0.22165358
-0.17813744,-0.3732434,-0.011897455,-0.06882133
-0.5179548,-0.13971113,-0.027283108,-0.28296247
-0.02409393,-0.33682293,-0.04591099,0.053758934
0.019504568,-0.38779464,-0.06577391,0.25277117
-0.35691127,-0.713901,0.021091223,0.3711075
-0.65101886,0.019600373,-0.0036080373,-0.39520893
-0.6549394,-0.138481,-0.023192843,-0.28765303
-0.0010880766,-0.36557052,-0.052054252,0.078354776
-0.026879808,-0.5585805,-0.042483646,0.32468382
-0.71612144,-0.5252824,0.0011657879,0.19940981
-0.13042074,-0.19752042,-0.0471851,-0.18070596
-0.6321276,-0.38610962,-0.013649006,-0.03194436
0.03137883,0.22391453,-0.008994473,-0.2810645
-0.718586,-0.32978094,-0.023133075,-0.079242915
-0.5695281,-0.38147482,0.00983571,0.112769485
-0.5817184,-0.5828735,-0.030027578,0.29712477
-1.512253,-0.70650643,-0.004920886,0.20793328
-0.6950194,-0.3840631,0.0076183416,0.16986579
0.04474111,-0.012250049,-0.051741812,-0.008951372
-0.55065095,-0.13782626,0.029480526,-0.30219784
-0.99910897,-0.1901254,0.0072676484,-0.34366485
-0.07111597,-0.53010106,-0.06579858,0.32892066
-0.48812896,-0.1958785,-0.00063452905,-0.21673329
-0.83984524,-0.38340473,-0.002748891,0.1553405
-1.0221301,-0.19012006,-0.00837993,-0.3437674
-0.5389425,-0.38999704,-0.017431216,0.05382202
-0.7903203,-0.1885676,-0.001977209,-0.13105953
-0.51466995,-0.17628925,0.014384719,-0.08560186
-0.73567295,-0.3290972,-0.02059688,-0.09432394
-1.1168605,-0.51370305,0.0044155344,-0.033607174
-0.61512935,-0.37051335,0.001063766,0.18728293
-0.0037932314,-0.14401105,-0.05115745,-0.18825696
0.056879032,0.22728395,-0.041007925,-0.35564083
-0.44643146,-0.17210744,0.023088936,-0.17789713
-0.54607517,-0.1759886,-0.0074890093,-0.09222602
-0.38404495,-0.14009288,0.026296152,-0.27457196
-1.3981507,-0.70760673,-0.008139393,0.23221333
-1.6567845,-0.5102776,-0.012392635,-0.10917703
-0.03880653,0.17381562,-0.05052837,-0.34917942
-0.4142153,-0.16995218,0.030050987,-0.22550535
-1.4142164,-0.5769252,-0.005808171,0.1657474
-0.13327399,-0.32950163,-0.045076776,-0.085473076
-0.1843275,-0.7158827,-0.042036783,0.4152143
-0.52098936,-0.17680274,-0.0037047334,-0.07426469
-0.53463393,-0.3314575,0.037167523,-0.042268522
-1.3327332,-0.7078735,-0.0071097063,0.23809585
-0.63697,0.019514268,0.004436879,-0.39332327
-1.0645213,-0.3843191,-0.008416369,-0.07144231
-1.1013707,-0.18206418,-0.032058574,-0.27464473
0.08586461,0.008674467,-0.059503578,-0.15445894
-0.9654401,-0.18772133,-0.0082626045,-0.14973174
-0.4492994,-0.32738772,0.026694182,-0.13206927
-0.70943046,-0.3852363,0.0027938827,-0.051207174
0.03914134,-0.0034896561,-0.06429259,-0.2025854
-0.3867361,-0.38799697,0.027608555,0.00969638
-0.22334525,-0.5192586,-0.023712212,0.088975206
-0.8777033,-0.16877154,-0.02572835,-0.2515013
-0.7697695,-0.32791817,-0.017228704,-0.12033084
-0.67212385,-0.3835958,0.0062796483,0.15955593
0.06142471,0.03276832,-0.048120745,-0.07616564
0.05624679,0.03161201,-0.039995685,-0.05061205
-0.33343998,-0.33250085,0.022912031,-0.04165362
-1.5022281,-0.5760067,-0.014875941,0.14549969
-0.5440008,-0.33250752,0.029862214,-0.019084362
-0.07482637,-0.3610096,-0.02409421,-0.022372818
-0.9427254,0.0068359957,-2.8498347e-05,-0.429959
-0.82826275,-0.13696036,0.008378857,-0.3435812
-1.1050119,-0.3767144,-0.03755147,0.007756984
-0.49204654,-0.3909914,-0.004969195,0.075749405
-1.1413635,-0.5249407,-0.0030757252,0.19187601
-1.1848311,-0.5244915,-0.009606995,0.18197502
-1.5020244,-0.51143116,-0.0032464135,-0.08372363
-0.99631023,-0.33083218,0.001330709,-0.07845289
-0.91418326,-0.3852768,-0.006344249,-0.050314482
-1.54048,-0.5752342,-0.015468484,0.1284566
-0.28294984,-0.5542665,0.0108690085,0.22918269
0.093253046,-0.18905754,-0.064265,0.19650126
-0.52135676,0.018370984,0.0036572376,-0.36809856
0.056325193,0.03549604,-0.04434465,-0.13637936
-0.78672117,-0.38617054,0.018967222,-0.03060343
-0.3092187,-0.38641647,0.0064333845,-0.025173306
-0.22323354,-0.56764144,-0.0078016897,0.20790473
-0.0053712814,-0.15905079,-0.07215537,0.16660932
-1.1684965,-0.18874176,0.003213759,-0.37417704
-1.4878913,-0.7066592,-0.0074725556,0.2113071
-0.49054462,-0.37741607,0.03054793,0.0232414
-0.53504133,-0.19505934,-0.012734878,-0.23481688
-0.80176485,-0.18847369,-0.00137842,-0.13313109
-0.94635445,-0.38328287,-0.01137338,0.15266353
-0.79827106,-0.38670418,0.012010311,-0.018827647
-1.0399009,-0.33044088,-0.0024865866,-0.08708463
-0.23713484,-0.52585906,0.0026794786,0.2121324
-0.014648422,-0.15081312,-0.08138706,-0.015619281
-0.7368011,-0.38441962,-0.009085861,0.1777376
-0.53512377,-0.17629488,-0.009861274,-0.085471116
-0.94258875,-0.18828554,-0.008627678,-0.13728507
-0.8490197,-0.36547235,-0.020333119,0.07609622
-0.80984026,-0.38704228,0.005479816,-0.011368029
0.08232716,0.01041306,-0.06021527,-0.19288081
-0.6581892,-0.33029893,-0.003392361,-0.09021605
-0.41537493,-0.32594386,0.02712576,-0.16393666
-0.5115998,-0.1956377,-0.0063622673,-0.22204702
-0.53554106,-0.3802367,0.015689008,0.085461885
-1.0144231,-0.3853474,-0.0074047805,-0.04875744
-0.048166078,-0.53008085,-0.03770096,0.3055211
0.08115778,0.19663969,-0.042579565,-0.28923795
-0.41780603,-0.1945711,0.018523548,-0.24562919
-0.76085454,-0.33048144,0.00961388,-0.08619428
-1.093818,-0.3776384,-0.032621566,0.028149558
-1.172382,-0.56608635,-0.04583189,0.17379159
-0.49809295,-0.18274523,0.031012757,-0.25964895
-0.59329665,-0.37048304,-0.0021345958,0.18661597
-0.65770906,-0.33326468,-0.028945902,-0.0023742062
-0.086769044,-0.39757115,-0.053922754,0.22124626
-0.6724488,-0.1747975,-0.008550246,-0.11850278
-1.1461427,-0.37296033,-0.0462853,-0.07513964
0.039071545,-0.19763602,-0.068344295,0.06914349
-1.4391392,-0.707201,-0.013204432,0.22327746
-0.92215174,-0.32294738,-0.025290897,-0.23003256
-0.058767695,-0.3344425,-0.031590536,0.0011906293
-0.056458388,-0.3618571,-0.029611219,-0.0036723102
-0.0083994875,-0.5599091,-0.05048716,0.35417074
-0.1552104,-0.5539738,-0.009277862,0.22273088
-0.23458637,-0.37240878,-0.003643595,-0.08722898
-0.030830387,-0.5312575,-0.044835813,0.33161044
-1.1608207,-0.3837935,0.0048744795,-0.08303601
-0.15146075,-0.526297,-0.0107986145,0.22181067
-0.5115401,-0.17562933,0.02409166,-0.10018062
-1.0292993,-0.7094723,-0.015023102,0.27339813
-0.22819597,-0.5536614,0.00204948,0.21582466
-0.6476786,-0.5255272,-0.0074887564,0.20481977
-1.47545,-0.38145125,-0.012394953,-0.1347128
-0.27265358,-0.5182144,-0.0057065957,0.06591435
-0.8561613,-0.38658753,-0.01966654,-0.021403173
-0.8703768,-0.18819422,0.0009893372,-0.13929655
-0.381571,-0.32438305,0.030216347,-0.19840354
-0.90789133,-0.52615076,-0.005399727,0.21857324
0.012001152,0.19151689,0.023950582,-0.17605714
-0.94119656,-0.5801664,-0.0036359848,0.23724705
-1.1915289,-0.38376418,-0.0016624285,-0.08368155
0.08947189,0.0069219708,-0.060334973,-0.11574207
-0.8670287,-0.16946529,-0.021994665,-0.23617454
0.009674742,-0.3669729,-0.050265122,0.109325714
-0.73765546,-0.17343248,-0.0053834985,-0.1486131
-0.8546378,-0.32539156,-0.017040828,-0.17607324
-0.43181604,-0.14220786,0.0059700366,-0.22780624
-1.5429331,-0.51126814,-0.010072601,-0.08732381
-0.38805866,-0.51992387,0.026248278,0.10365604
-0.6365797,-0.17567036,-0.0034295868,-0.09924478
-1.0110068,-0.18653537,-0.010534928,-0.17589717
-0.2027841,-0.35848525,0.0008723274,-0.07805277
-1.387398,-0.38200608,-0.0042186095,-0.12246571
0.012740591,-0.34133956,-0.05353535,0.15356982
-1.4123029,-0.51236945,-0.0034951265,-0.06302588
-0.16174607,-0.58501875,-0.04009994,0.3446153
-1.4257549,-0.38172063,-0.0024932227,-0.12876217
0.044511303,0.04238492,-0.05555216,-0.28862458
-0.19864516,-0.52019095,-0.033732496,0.10958081
-0.35064888,-0.33314383,0.027242346,-0.027468635
-0.39836165,-0.388789,0.022319492,0.027171157
-0.96919453,-0.382724,-0.01125724,0.14033309
-0.47150776,-0.3687168,0.018348537,0.14767362
-1.1236807,-0.17992836,-0.043644503,-0.3219074
-0.824112,-0.17142941,-0.011875588,-0.19280955
-0.019597668,-0.36410698,-0.043403745,0.046004895
-0.7253198,-0.3846667,-0.010494052,0.18319221
-0.5552532,-0.3327073,-0.022372495,-0.037097182
-0.14042434,-0.37425914,-0.019176371,-0.046418127
-0.017664684,-0.34467927,-0.081699446,0.250316
-0.98824674,-0.18715686,-0.008885675,-0.16218486
-0.91986173,-0.38334876,-0.0006651434,0.15410438
-1.1415676,-0.38374984,0.0023658283,-0.08399793
-0.99450564,-0.5151481,-0.020385522,-0.0017300647
-0.8589456,-0.1882143,0.0006855001,-0.13885362
0.06197449,-0.003645332,-0.028736072,0.1176251
-0.17346428,-0.5537729,-0.006280527,0.21829312
-0.9791724,-0.3308951,-0.001431321,-0.07706475
-1.279943,-0.38309088,-0.0018555735,-0.098534144
-1.1992042,-0.57886225,-0.0033360596,0.20847641
-0.2210262,-0.3584879,0.0036093772,-0.077994846
-0.14483453,-0.3313116,-0.009441041,-0.06787867
-1.0452354,-0.3846703,-0.011648208,-0.06369664
-0.7080803,-0.5252859,-0.027573247,0.22200862
-0.010952709,0.039026547,-0.069336586,-0.19217224
-0.021026155,0.22609845,-0.04777752,-0.3071475
-0.4412042,-0.19537911,0.011192432,-0.2277707
-1.1030573,-0.38387957,-0.0027426821,-0.08113624
-0.021632653,0.030324958,-0.047781922,0.00022010478
-1.1782416,-0.32947692,-0.007439967,-0.10835138
-0.46857095,-0.39099118,0.00065261044,0.07574369
-0.44425476,-0.3374741,-0.0017606638,0.06806616
-0.50174785,-0.37829587,0.025819778,0.042652253
-0.0034224233,0.19361365,0.04029868,-0.22245403
-0.84703255,-0.13701859,-0.007220048,-0.342275
-0.46804187,-0.1732953,0.021382086,-0.15167746
-0.46630478,-0.3281121,0.027431084,-0.11608465
-0.36727598,-0.361675,0.03241314,-0.0076920534
-0.6340903,-0.18772785,0.008682889,-0.1495918
-1.0600542,-0.37973332,-0.021841634,0.07436677
-1.0782312,-0.7089131,-0.005324744,0.26102638
-0.2583832,-0.71351814,-0.012959704,0.3626554
-0.16736026,-0.32693264,-0.041932974,-0.14217739
-0.6454794,-0.13906978,-0.017946754,-0.2746367
-0.093274914,-0.3327943,-0.020952966,-0.03517594
-0.1215311,-0.37494352,-0.023626244,-0.031321175
-0.4126563,-0.14170663,0.012967257,-0.23888405
-0.82916504,-0.19206242,-0.0009535279,-0.30091548
-0.7171352,-0.5803982,0.0017697393,0.24235593
-0.5178233,-0.17667606,0.0051984433,-0.077060275
-0.42169744,-0.38995266,0.013610965,0.052838475
0.051438596,0.03810772,-0.045270827,-0.19404946
-1.0563569,-0.18486717,-0.017587297,-0.21271683
-0.8025584,-0.17208028,-0.0089160865,-0.17844611
-0.29096875,-0.37221754,0.0031413047,-0.09144793
-1.107164,-0.5251675,-0.0069198967,0.19688463
-0.5581825,-0.3811185,0.011420438,0.10491083
0.069495,0.19353852,-0.030454116,-0.2206847
-0.32289276,-0.52736104,0.018006116,0.2452958
-1.1347673,-0.56877184,-0.05094868,0.23316893
-1.1413122,-0.51381975,0.008952703,-0.031034244
-0.22009782,-0.58251095,-0.019491246,0.28903654
-0.85232806,-0.19166008,-0.013470385,-0.30980766
-0.90466744,-0.18818393,0.0018355165,-0.13952394
-0.46344468,-0.33732226,-0.008091883,0.06471886
-0.74225485,-0.523918,-0.022483358,0.19179018
-0.32190895,-0.5181664,0.011127606,0.06485816
-0.127668,-0.3316956,-0.012836735,-0.05941035
-0.30764434,-0.71323127,0.004002077,0.35627645
-0.72680944,-0.17362879,-0.005431493,-0.14428237
0.035118822,-0.0016041835,-0.06696142,-0.24429539
-0.5242506,-0.37968722,0.01849114,0.07334273
-0.9526936,-0.33093014,0.0045741345,-0.076292865
-0.66835696,-0.18834612,0.008998695,-0.13595231
-1.1991118,-0.51463956,0.000334409,-0.01294756
-0.68683106,-0.3695332,-0.009983643,0.16567281
-0.4921769,-0.33638874,-0.018750533,0.044130955
-0.010172179,-0.15503854,-0.073180035,0.07785731
-1.3815497,-0.3174629,4.4991444e-05,-0.35095817
-0.6707986,-0.38543665,-0.0049944534,-0.046787586
0.09315082,0.0051113265,-0.06275015,-0.07574237
-0.24644056,-0.55378145,0.004841752,0.21847352
-0.8611457,-0.5202655,-0.020562293,0.11118553
-0.03533022,-0.020552635,-0.05751196,-0.07284815
-1.2594316,-0.70895255,-0.019532526,0.26195428
-1.0048085,-0.70997185,-0.020420125,0.2844519
-0.26478747,-0.33095068,0.009631138,-0.07584276
-0.489745,-0.1744308,0.021721952,-0.12662187
-1.3566606,-0.57743883,-0.008845252,0.17708248
-0.5386497,-0.37127408,-0.011570696,0.20408432
0.043238033,-0.0053364662,-0.06326369,-0.161759
-1.0487516,-0.38026047,-0.019307187,0.08599446
-0.75595707,-0.18897715,-0.004424362,-0.1220255
-1.1299896,-0.5788978,-0.0018193386,0.20925835
-0.20442383,-0.5678773,-0.010407317,0.2131145
-0.8512782,-0.3833706,-0.0024062488,0.15458745
0.025507716,-0.14852399,-0.053049926,-0.088593476
0.030805618,0.028660659,-0.009285143,0.01453348
-1.2414747,-0.38342714,-0.0060357065,-0.09111733
-0.14803107,-0.3589664,-0.007929063,-0.067439884
-1.5775025,-0.7059649,-0.009660262,0.19599609
-0.3924511,-0.5685462,0.0141064,0.22787042
-0.65413624,-0.37042528,-0.01358553,0.18536302
-0.64550436,-0.18793307,0.008607407,-0.1450644
-1.6159508,-0.5105136,-0.0039117523,-0.103964984
0.020492788,-0.36834976,-0.049695868,0.13973755
-0.122554384,-0.3933182,-0.049729943,0.12724221
0.00044984964,-0.0020604348,0.0358496,0.0826634
-0.84038794,-0.33222985,-0.0062676244,-0.047621172
0.00040864095,0.19252977,0.03750287,-0.19849683
-0.347949,-0.3869109,0.01639426,-0.0142679475
-0.1343019,-0.5266312,-0.014024941,0.22919501
-0.767384,-0.38576427,0.0146046905,-0.039564103
-0.058222383,-0.012477593,-0.058902737,-0.25126663
-0.45584714,-0.5228817,0.024052797,0.16891435
0.06568194,0.19268122,-0.02805802,-0.20175315
-1.3682094,-0.38219142,-0.0053036027,-0.118377656
-0.43339705,-0.3903569,0.00995735,0.06175406
-0.5017247,-0.33586532,-0.022956084,0.032585483
-0.20287631,-0.52580607,-0.0024665622,0.21096541
0.04676383,0.040866792,-0.050875146,-0.25503123
-0.02455827,-0.14849144,-0.076693125,-0.066977106
-0.89700097,-0.38332355,-0.0012354531,0.15354848
-1.4532832,-0.51189286,-0.008738883,-0.07354123
0.03509178,0.1906094,-0.0010563749,-0.15598033
-0.9250334,-0.52605927,-0.0025444236,0.21655025
-0.29758826,-0.5815228,0.0010900726,0.2671656
-0.83486813,-0.17103563,-0.013809708,-0.20150088
-1.1026838,-0.708836,-0.0007708414,0.2593188
-0.013440756,-0.53265864,-0.053165406,0.3627207
-0.54314584,-0.1853431,0.017398246,-0.20223014
-0.60679597,-0.33109206,-0.011231592,-0.072723605
0.0030039288,-0.33985803,-0.053574156,0.12083525
-0.4112946,-0.5690132,0.017457215,0.23818289
